11.4647922515869	11.4709358215332	11.4773330688477	11.4839887619019	11.4909095764160	11.4980926513672	11.5055341720581	11.5132408142090	11.5211963653564	11.5293951034546	11.5378265380859	11.5464591979980	11.5552835464478	11.5642642974854	11.5733604431152	11.5825357437134	11.5917377471924	11.6009092330933	11.6099815368652	11.6188888549805	11.6275482177734	11.6358804702759	11.6437931060791	11.6511955261230	11.6580018997192	11.6641178131104	11.6694555282593	11.6739444732666	11.6775102615356	11.6801013946533	11.6816711425781	11.6822004318237	11.6816711425781	11.6801013946533	11.6775102615356	11.6739444732666	11.6694555282593	11.6641178131104	11.6580018997192	11.6511955261230	11.6437931060791	11.6358804702759	11.6275482177734	11.6188888549805	11.6099815368652	11.6009092330933	11.5917377471924	11.5825357437134	11.5733604431152	11.5642642974854
11.5002975463867	11.5056171417236	11.5111560821533	11.5169181823730	11.5229110717773	11.5291290283203	11.5355777740479	11.5422477722168	11.5491418838501	11.5562419891357	11.5635395050049	11.5710144042969	11.5786533355713	11.5864305496216	11.5943069458008	11.6022529602051	11.6102190017700	11.6181621551514	11.6260185241699	11.6337280273438	11.6412296295166	11.6484432220459	11.6552963256836	11.6617040634155	11.6675987243652	11.6728963851929	11.6775169372559	11.6814041137695	11.6844940185547	11.6867361068726	11.6880950927734	11.6885528564453	11.6880950927734	11.6867361068726	11.6844940185547	11.6814041137695	11.6775169372559	11.6728963851929	11.6675987243652	11.6617040634155	11.6552963256836	11.6484432220459	11.6412296295166	11.6337280273438	11.6260185241699	11.6181621551514	11.6102190017700	11.6022529602051	11.5943069458008	11.5864305496216
11.5554761886597	11.5595798492432	11.5638532638550	11.5682983398438	11.5729227066040	11.5777168273926	11.5826873779297	11.5878314971924	11.5931482315063	11.5986232757568	11.6042490005493	11.6100206375122	11.6159095764160	11.6219081878662	11.6279821395874	11.6341085433960	11.6402549743652	11.6463794708252	11.6524400711060	11.6583852767944	11.6641693115234	11.6697330474854	11.6750202178955	11.6799621582031	11.6845073699951	11.6885919570923	11.6921567916870	11.6951541900635	11.6975355148315	11.6992664337158	11.7003154754639	11.7006683349609	11.7003154754639	11.6992664337158	11.6975355148315	11.6951541900635	11.6921567916870	11.6885919570923	11.6845073699951	11.6799621582031	11.6750202178955	11.6697330474854	11.6641693115234	11.6583852767944	11.6524400711060	11.6463794708252	11.6402549743652	11.6341085433960	11.6279821395874	11.6219081878662
11.6292419433594	11.6317701339722	11.6344041824341	11.6371402740479	11.6399898529053	11.6429462432861	11.6460065841675	11.6491775512695	11.6524534225464	11.6558284759521	11.6592960357666	11.6628513336182	11.6664791107178	11.6701755523682	11.6739196777344	11.6776962280273	11.6814832687378	11.6852560043335	11.6889896392822	11.6926546096802	11.6962203979492	11.6996479034424	11.7029075622559	11.7059497833252	11.7087488174438	11.7112665176392	11.7134628295898	11.7153110504150	11.7167778015137	11.7178449630737	11.7184906005859	11.7187099456787	11.7184906005859	11.7178449630737	11.7167778015137	11.7153110504150	11.7134628295898	11.7112665176392	11.7087488174438	11.7059497833252	11.7029075622559	11.6996479034424	11.6962203979492	11.6926546096802	11.6889896392822	11.6852560043335	11.6814832687378	11.6776962280273	11.6739196777344	11.6701755523682
11.7201881408691	11.7208290100098	11.7214889526367	11.7221813201904	11.7229003906250	11.7236442565918	11.7244148254395	11.7252159118652	11.7260417938232	11.7268905639648	11.7277660369873	11.7286605834961	11.7295780181885	11.7305068969727	11.7314510345459	11.7324018478394	11.7333583831787	11.7343072891235	11.7352495193481	11.7361736297607	11.7370691299438	11.7379360198975	11.7387561798096	11.7395210266113	11.7402286529541	11.7408657073975	11.7414159774780	11.7418842315674	11.7422523498535	11.7425203323364	11.7426824569702	11.7427406311035	11.7426824569702	11.7425203323364	11.7422523498535	11.7418842315674	11.7414159774780	11.7408657073975	11.7402286529541	11.7395210266113	11.7387561798096	11.7379360198975	11.7370691299438	11.7361736297607	11.7352495193481	11.7343072891235	11.7333583831787	11.7324018478394	11.7314510345459	11.7305068969727
11.8266410827637	11.8251152038574	11.8235301971436	11.8218803405762	11.8201637268066	11.8183841705322	11.8165330886841	11.8146247863770	11.8126535415649	11.8106203079224	11.8085317611694	11.8063869476318	11.8041992187500	11.8019733428955	11.7997150421143	11.7974395751953	11.7951564788818	11.7928857803345	11.7906312942505	11.7884216308594	11.7862739562988	11.7842121124268	11.7822532653809	11.7804107666016	11.7787246704102	11.7772102355957	11.7758836746216	11.7747707366943	11.7738866806030	11.7732448577881	11.7728538513184	11.7727260589600	11.7728538513184	11.7732448577881	11.7738866806030	11.7747707366943	11.7758836746216	11.7772102355957	11.7787246704102	11.7804107666016	11.7822532653809	11.7842121124268	11.7862739562988	11.7884216308594	11.7906312942505	11.7928857803345	11.7951564788818	11.7974395751953	11.7997150421143	11.8019733428955
11.9466609954834	11.9427604675293	11.9386959075928	11.9344644546509	11.9300708770752	11.9255084991455	11.9207754135132	11.9158802032471	11.9108247756958	11.9056158065796	11.9002599716187	11.8947734832764	11.8891658782959	11.8834619522095	11.8776807785034	11.8718519210815	11.8660049438477	11.8601799011230	11.8544120788574	11.8487529754639	11.8432502746582	11.8379583358765	11.8329315185547	11.8282232284546	11.8239021301270	11.8200187683105	11.8166236877441	11.8137731552124	11.8115043640137	11.8098602294922	11.8088598251343	11.8085289001465	11.8088598251343	11.8098602294922	11.8115043640137	11.8137731552124	11.8166236877441	11.8200187683105	11.8239021301270	11.8282232284546	11.8329315185547	11.8379583358765	11.8432502746582	11.8487529754639	11.8544120788574	11.8601799011230	11.8660049438477	11.8718519210815	11.8776807785034	11.8834619522095
12.0781126022339	12.0716648101807	12.0649499893188	12.0579614639282	12.0507011413574	12.0431613922119	12.0353450775146	12.0272588729858	12.0189085006714	12.0103025436401	12.0014562606812	11.9923877716064	11.9831275939941	11.9737052917480	11.9641523361206	11.9545211791992	11.9448661804199	11.9352407455444	11.9257125854492	11.9163646697998	11.9072723388672	11.8985280990601	11.8902244567871	11.8824501037598	11.8753080368042	11.8688898086548	11.8632850646973	11.8585739135742	11.8548288345337	11.8521099090576	11.8504600524902	11.8499116897583	11.8504600524902	11.8521099090576	11.8548288345337	11.8585739135742	11.8632850646973	11.8688898086548	11.8753080368042	11.8824501037598	11.8902244567871	11.8985280990601	11.9072723388672	11.9163646697998	11.9257125854492	11.9352407455444	11.9448661804199	11.9545211791992	11.9641523361206	11.9737052917480
12.2186746597290	12.2095718383789	12.2000923156738	12.1902303695679	12.1799812316895	12.1693353652954	12.1583003997803	12.1468887329102	12.1350975036621	12.1229496002197	12.1104621887207	12.0976619720459	12.0845890045166	12.0712852478027	12.0578022003174	12.0442066192627	12.0305747985840	12.0169868469238	12.0035400390625	11.9903411865234	11.9775066375732	11.9651622772217	11.9534416198730	11.9424648284912	11.9323854446411	11.9233245849609	11.9154109954834	11.9087610244751	11.9034767150879	11.8996391296387	11.8973093032837	11.8965330123901	11.8973093032837	11.8996391296387	11.9034767150879	11.9087610244751	11.9154109954834	11.9233245849609	11.9323854446411	11.9424648284912	11.9534416198730	11.9651622772217	11.9775066375732	11.9903411865234	12.0035400390625	12.0169868469238	12.0305747985840	12.0442066192627	12.0578022003174	12.0712852478027
12.3658971786499	12.3540897369385	12.3417911529541	12.3289909362793	12.3156929016113	12.3018856048584	12.2875680923462	12.2727603912354	12.2574653625488	12.2417020797730	12.2255001068115	12.2088966369629	12.1919364929199	12.1746768951416	12.1571855545044	12.1395473480225	12.1218585968018	12.1042299270630	12.0867853164673	12.0696620941162	12.0530109405518	12.0369968414307	12.0217857360840	12.0075531005859	11.9944705963135	11.9827175140381	11.9724473953247	11.9638214111328	11.9569673538208	11.9519863128662	11.9489650726318	11.9479532241821	11.9489650726318	11.9519863128662	11.9569673538208	11.9638214111328	11.9724473953247	11.9827175140381	11.9944705963135	12.0075531005859	12.0217857360840	12.0369968414307	12.0530109405518	12.0696620941162	12.0867853164673	12.1042299270630	12.1218585968018	12.1395473480225	12.1571855545044	12.1746768951416
